100 100
2 2 246.58779984493626
2 3 466.9200606938383
2 4 -1564.6484725088587
2 5 247.6546815561312
2 6 -1113.1602704219313
2 7 433.7238826438951
2 8 -105.47281592661743
2 9 -1234.3522370571868
2 10 612.6487542078515
2 11 1213.1730803852788
2 12 -1140.1628711121648
2 13 -2379.051272539119
2 14 -1541.4439492122835
2 15 -1053.9838707480606
2 16 -1250.8153093470673
2 17 753.022031871335
2 18 -466.67566306051805
2 19 -256.0091101095093
2 20 698.987631891267
2 21 1922.3858008358434
2 22 216.13345452544877
2 23 24.30946784976649
2 24 -277.89763838286444
2 25 2301.8522586754116
2 26 -805.3107248358084
2 27 1333.4165534351057
2 28 25.752683400555753
2 29 -3137.891239525772
2 30 1910.8634649210353
2 31 1289.249722492231
2 32 -380.53435827422345
2 33 -1856.8441955652465
2 34 0.11158621344049635
2 35 -1682.804313108511
2 36 637.9613926499492
2 37 882.627273043603
2 38 56.20639516321788
2 39 -151.33642435105787
2 40 462.7468683116266
2 41 2799.1865540241433
2 42 1876.235333988815
2 43 -4090.260889801326
2 44 396.12545355131516
2 45 -794.1003749823267
2 46 -428.7716330372308
2 47 -426.7369698252498
2 48 1406.0004051912701
2 49 959.2004678820928
2 50 -22.709110862174384
2 51 285.3943960574045
2 52 -1131.1501302804843
2 53 451.7317072725992
2 54 1137.4370333858296
2 55 1382.8971426580765
2 56 1931.9386754316427
2 57 -2062.958146688616
2 58 1985.4108581466587
2 59 -622.0420980626268
2 60 1309.0508796646504
2 61 464.87305097256683
2 62 551.1906449955374
2 63 -177.25040017166086
2 64 -446.02747104180867
2 65 -609.3674381701998
2 66 -899.453275782517
2 67 -1591.3517054643457
2 68 -2357.3594168590494
2 69 -1626.5208722921786
2 70 1322.0177265739394
2 71 1389.8751457779329
2 72 -859.1629021508344
2 73 1708.343747501482
2 74 -774.598563894402
2 75 40.24425001857452
2 76 1300.4366469957858
2 77 2203.96289510307
2 78 -1998.2316610546186
2 79 -2496.5902598941802
2 80 -1521.302028890901
2 81 -389.5339529215957
2 82 413.28143255331514
2 83 1267.8771772328657
2 84 811.3368953688623
2 85 -2284.804518332895
2 86 -1327.3393305575096
2 87 -2575.2575142244928
2 88 1086.562663811108
2 89 -2285.4643454637962
2 90 913.8748647131551
2 91 -1460.62470121285
2 92 -443.80101352273704
2 93 860.2254141758149
2 94 11.041151888621933
2 95 1345.9092325337738
2 96 -1398.3577656702319
2 97 -476.8146982505655
2 98 7.487967291331973
2 99 -539.6661194408061
3 0 -4180.416102509676
3 1 -361.18843222139407
3 2 652.2207057859634
3 3 2940.6273788137523
3 4 -1672.22105273775
3 5 -2421.1544583815435
3 6 -1736.3696913808617
3 7 2058.405009739461
3 8 676.9459091492032
3 9 1151.4408933532734
3 10 192.14756300924694
3 11 -1168.3500483090645
3 12 2376.5900663273956
3 13 -1538.0520810719406
3 14 3504.9962414898405
3 15 1213.7940534549493
3 16 1302.9932209797194
3 17 -1907.002415470651
3 18 393.22326650992665
3 19 -1039.9165126462854
3 20 1880.1866522378923
3 21 -326.6364244829884
3 22 -922.260506037053
3 23 193.1908541953395
3 24 1923.0389123242269
3 25 731.7537360869807
3 26 -1399.6185689630488
3 27 -1282.110249152344
3 28 -2120.7102673358954
3 29 -906.039779374033
3 30 2350.3400313005645
3 31 -828.4656769051966
3 32 -1068.1832900092502
3 33 -1767.8754078711727
3 34 51.252139856054285
3 35 1989.2118831467856
3 36 602.9376095974603
3 37 -2037.1229024263243
3 38 -704.0061078347081
3 39 445.58322081341623
3 40 -967.9199829798141
3 41 1456.471449409404
3 42 -4245.371926146486
3 43 2962.092990880351
3 44 -2211.472865213397
3 45 292.54147646442766
3 46 -849.8651648932217
3 47 68.79967778760002
3 48 -602.6552980021238
3 49 1169.243868927921
3 50 1127.2938015624347
3 51 1243.9346222567233
3 52 76.35951176103055
3 53 633.2371328715872
3 54 -946.6205709169403
3 55 237.91935781993843
3 56 -1151.2750991586329
3 57 1122.4908457377435
3 58 392.6805547235198
3 59 1177.8113785436542
3 60 -237.82261172896813
3 61 -1444.6770866907468
3 62 375.76900787798155
3 63 -1327.245249717685
3 64 2543.1905402198527
3 65 1731.2392905424526
3 66 -1482.9026214595144
3 67 -14.860047709640394
3 68 -347.9098875612917
3 69 -189.633249466361
3 70 -1803.2699359006951
3 71 -516.1437363948028
3 72 -1327.5479698740414
3 73 1385.8430290430092
3 74 -1766.48000836233
3 75 527.9389952237613
3 76 1875.0834227437706
3 77 -2553.4446414261874
3 78 -881.1953787165893
3 79 -438.31384111030985
3 80 152.97782111882282
3 81 658.2005165414632
3 82 -1505.7914291818408
3 83 1186.5323329192838
3 84 -379.49030774488216
3 85 257.3836679445511
3 86 1523.8272715091666
3 87 -1009.1405080035211
3 88 1846.9162898195245
3 89 -2621.9759272623596
3 90 605.3228217398104
3 91 -3254.7632477684956
3 92 -2228.8479813405875
3 93 253.5953114052094
3 94 3987.8989162311514
3 95 -1810.8448930156974
3 96 420.03268892093183
3 97 732.982681825169
3 98 -1372.6675857589935
3 99 -1063.040687181169
4 0 -1535.372807100917
4 1 1119.4628507118446
4 2 2347.73776749916
4 3 -1934.929125987451
4 4 -496.08132989262566
4 5 -268.72838672247264
4 6 3709.28147109887
4 7 -1585.132131140456
4 8 -647.6876424326824
4 9 275.77097647459794
4 10 -1046.917093716
4 11 125.2826785216738
4 12 -180.06203244979122
4 13 2195.046950965835
4 14 -2151.235597076402
4 15 -3.5397791148732907
4 16 -858.8190441889479
4 17 -2111.5410786848947
4 18 2599.4725307872463
4 19 180.06240144586457
4 20 -1421.7706880847895
4 21 -773.8975699618496
4 22 -1202.640123218619
4 23 -1473.1102996163233
4 24 432.258181041605
4 25 917.8987935470651
4 26 924.5531825139195
4 27 -2750.197766277025
4 28 -1807.1516274983487
4 29 893.4933050766624
4 30 604.0438588601257
4 31 1097.6880920700432
4 32 650.0426179914788
4 33 -2168.8967575113275
4 34 359.88337841597104
4 35 -413.98731662306153
4 36 971.2617901709036
4 37 -1384.934808783605
4 38 -252.47868043357377
4 39 -2408.872826181258
4 40 -3230.962161739781
4 41 -3977.7139785961917
4 42 -1117.5124027376044
4 43 816.0778426672422
4 44 950.8816058844515
4 45 -478.246853330958
4 46 1727.1110630997516
4 47 929.9249698692505
4 48 -540.9203838623491
4 49 430.07350322843195
4 50 3498.7908540785274
4 51 -818.2073724841746
4 52 -958.2302975598614
4 53 667.050348699973
4 54 1940.9286421026816
4 55 -2519.547893593525
4 56 1105.9269613563147
4 57 1488.6737956010286
4 58 -2475.378742068057
4 59 1836.1850920885631
4 60 1811.437103485361
4 61 2211.415593251073
4 62 -3298.5191076672136
4 63 897.7395094663572
4 64 154.61578694593777
4 65 -989.5196207717557
4 66 -67.47029921573181
4 67 -1188.050386307225
4 68 -2790.809864840213
4 69 -526.7274121315493
4 70 -258.34151454969054
4 71 376.4352024698138
4 72 -3152.9884524267586
4 73 -1953.1495113554192
4 74 934.6693654349382
4 75 1477.4421108910803
4 76 23.37892024224342
4 77 -1031.3373356028897
4 78 -62.865175534133115
4 79 3909.8924622477143
4 80 -2653.8614773659965
4 81 -1915.3116501654297
4 82 100.31955657001578
4 83 -2471.3236711209993
4 84 -1996.094471856742
4 85 -585.7906723209946
4 86 2111.1188692702763
4 87 1555.5804075385504
4 88 1084.1255478058954
4 89 -1100.8792434032248
4 90 -1671.050856709104
4 91 1079.5888132487382
4 92 893.5617110759022
4 93 -687.1045731913297
4 94 -825.2550480714573
4 95 715.7532285067767
4 96 881.2928330053616
4 97 -1113.8541098120688
4 98 -706.677746915392
4 99 3250.5976992620595
5 0 639.1455582425125
5 1 2732.860965952651
5 2 -1960.9147213143094
5 3 2246.9683618385016
5 4 -601.2150561316886
5 5 876.741695452939
5 6 -1028.6006122874596
5 7 3353.3565435892683
5 8 492.7355370023009
5 9 -258.55037324658264
5 10 2175.1977933666703
5 11 371.12412395324645
5 12 150.20493752249567
5 13 -3854.132466979636
5 14 -2943.7074128751465
5 15 -3911.962108442946
5 16 -819.1318262200764
5 17 -1629.8965504133057
5 18 -4601.487353900528
5 19 811.0254542641309
5 20 195.90516781668805
5 21 -523.6304219691426
5 22 996.3170922519
5 23 3571.350778960807
5 24 -2317.8972847161285
5 25 2097.9509572575635
5 26 -721.5872979616245
5 27 129.29559643103798
5 28 -5089.511808053394
5 29 -2784.7187233010573
5 30 2274.2028624024433
5 31 274.0482960604065
5 32 -1492.1736981230204
5 33 579.5533238544249
5 34 17.64740151192322
5 35 1901.5998759028994
5 36 -1147.5826727076205
5 37 -970.0756053044953
5 38 -1342.1202009481829
5 39 -304.9759835768233
5 40 398.5888571664655
5 41 -1716.8625311765725
5 42 2456.141718511038
5 43 -646.6670299606574
5 44 -345.0737180894404
5 45 -718.9549713630176
5 46 1216.3686002183572
5 47 -651.6274921326584
5 48 450.50876689166597
5 49 -575.4691002583655
5 50 -335.1554869739156
5 51 -940.2542483838988
5 52 -1543.1095016171687
5 53 -2087.959557034091
5 54 -113.36179998745271
5 55 795.2775260600275
5 56 -454.2409923741624
5 57 -2187.581451785896
5 58 336.12601992563805
5 59 1741.5578474726542
5 60 875.5556802508427
5 61 -924.945976917299
5 62 -550.0238765753685
5 63 -1178.9368624759713
5 64 -314.221058971781
5 65 1192.5968796270129
5 66 -270.44674452215105
5 67 -1486.5875858041027
5 68 532.7405093390452
5 69 377.94444140366954
5 70 1311.2550254305738
5 71 1551.6671256280576
5 72 -472.8004061343396
5 73 577.7677736824643
5 74 755.957181424487
5 75 -2032.79560663762
5 76 2135.219061161198
5 77 2858.500054127924
5 78 2816.111393871345
5 79 -20.307703255247404
5 80 1152.764469159302
5 81 155.409420572763
5 82 1135.4807314306581
5 83 -777.392455426057
5 84 981.0092170682279
5 85 -1349.4828792163894
5 86 2100.9329213299748
5 87 -293.9832265610113
5 88 -3503.449341905327
5 89 -47.42039803139579
5 90 -503.2171891824888
5 91 -713.3094723736551
5 92 72.2033685519666
5 93 1532.3502453958556
5 94 -1349.357131478258
5 95 -1908.717833399451
5 96 364.7589998088788
5 97 114.46285927956185
5 98 -401.6871828700068
5 99 -2968.3144709794333
6 0 -1441.5122331675514
6 1 -112.53031285479524
6 2 1101.315136893916
6 3 -1371.5729608192016
6 4 1236.4846445072185
6 5 1581.8558057338246
6 6 824.4694097400336
6 7 -341.87653581530014
6 8 -1477.4782631751168
6 9 92.21785895559752
6 10 1427.941802558264
6 11 311.20961689372695
6 12 -106.19930325019881
6 13 2743.000941677008
6 14 -1741.5948591302165
6 15 1615.5951055059668
6 16 -1240.4166306016746
6 17 2211.1658924767667
6 18 1843.6688775841646
6 19 -666.4694281225253
6 20 -3539.1572881208567
6 21 -3475.566518877839
6 22 337.26338024697327
6 23 1443.3093613082688
6 24 1074.0416163696775
6 25 -2697.2937949690872
6 26 -592.9805769876805
6 27 -1962.4051000937582
6 28 753.4915701389276
6 29 267.82165660524504
6 30 -1387.3507072894051
6 31 1053.0857935683573
6 32 -2529.1926543393
6 33 -947.0211395079882
6 34 479.6359314260524
6 35 2358.113116214711
6 36 1130.217197146911
6 37 -161.5854493778773
6 38 1376.4236963468334
6 39 1904.122462899613
6 40 -1917.1578418833715
6 41 465.80366920997517
6 42 407.77507457471415
6 43 -2049.2308870640486
6 44 -1135.811734348326
6 45 843.0003087004537
6 46 129.4861203349914
6 47 1195.9955995279392
6 48 -554.5092930393675
6 49 2940.73357748438
6 50 -837.4594371559167
6 51 22.52929751941744
6 52 1074.7192100168052
6 53 -248.30596522663578
6 54 3031.547619105886
6 55 -3129.28682239622
6 56 1189.2647572605902
6 57 -1629.4447469423926
6 58 -4018.8800639950255
6 59 -317.2871472199352
6 60 12.37157085689817
6 61 11.76438000869581
6 62 -2066.702491620567
6 63 2592.11619525231
6 64 1204.5721240857617
6 65 1232.7244691058163
6 66 103.11484161837589
6 67 869.6837694377207
6 68 -989.0052455716504
6 69 1678.1918834207042
6 70 -1261.7944020534035
6 71 2633.9882815795013
6 72 -514.6443293097102
6 73 1176.0810383549212
6 74 1612.7377079387206
6 75 -2244.934926131234
6 76 -2650.330895677853
6 77 -115.75735155853752
6 78 -2362.7687958192046
6 79 489.5434802226241
6 80 82.09201594653821
6 81 -4195.422328609971
6 82 3481.6309173799264
6 83 1937.3261163565385
6 84 148.89884987033287
6 85 1440.2534527575892
6 86 458.4016316315086
6 87 -887.0183763061847
6 88 398.2083718708015
6 89 -342.4599247516163
6 90 -407.7218406530523
6 91 794.9565446289488
6 92 -2523.058385512095
6 93 -2167.6632192524803
6 94 33.7462107583231
6 95 2742.824515316922
6 96 -24.708347763731325
6 97 103.59229045806774
6 98 425.0625945728905
6 99 190.49769727522806
7 0 1572.2498983319895
7 1 1321.8555244939403
7 2 91.92012123765949
7 3 111.22790626135273
7 4 2347.054648006051
7 5 421.17598638097166
7 6 -1573.0423719946225
7 7 619.4850783318141
7 8 -306.0361571853346
7 9 -1897.5750372574782
7 10 -412.5360395137842
7 11 -1421.7641112015472
7 12 -420.6658527637457
7 13 23.493592538696475
7 14 -1467.6140982421484
7 15 1890.2238739451223
7 16 -685.8075783798304
7 17 2216.626446714113
7 18 566.9464936983067
7 19 1997.906249076484
7 20 -126.10680920568907
7 21 -1962.5088247161657
7 22 -614.0514361881981
7 23 2742.239724341183
7 24 -134.91039818594572
7 25 1825.5012377865303
7 26 1645.2809069223288
7 27 1683.9617400082896
7 28 439.698753737168
7 29 1492.4440224397272
7 30 -1254.868294794755
7 31 577.5956338693129
7 32 1414.7960754463056
7 33 2659.4569451465254
7 34 2751.579957416051
7 35 -164.79694732567813
7 36 1473.1576316315934
7 37 1347.8650294467786
7 38 -851.9505503468253
7 39 -1137.4297549941255
7 40 1004.0571586905887
7 41 109.90071267966022
7 42 763.8935857437925
7 43 1499.7820293475343
7 44 1314.025622131684
7 45 -536.2142323390783
7 46 -437.41945652555034
7 47 206.79119445065587
7 48 -1063.0479657709693
7 49 545.5103169262869
7 50 1323.5294633638218
7 51 -1961.1008094172657
7 52 -475.0752290277255
7 53 196.13789420982573
7 54 767.2847723461708
7 55 1002.327192668461
7 56 1187.2249346426415
7 57 535.0396586590662
7 58 -52.42527590473313
7 59 -960.6004727410993
7 60 -295.7779103595158
7 61 -1204.7095586639723
7 62 182.5028499967525
7 63 -80.7539271658436
7 64 1017.429435479099
7 65 862.7956686704807
7 66 824.6856500842516
7 67 638.8327355823045
7 68 967.6512401614822
7 69 740.9767138340181
7 70 2341.5225779469606
7 71 -664.6360403031432
7 72 529.6573633795699
7 73 1665.2077820947613
7 74 -268.96292843268833
7 75 -1016.9650498575966
7 76 2010.6897893911903
7 77 962.2695898098128
7 78 2916.5453727935733
7 79 -530.5009655260036
7 80 860.4595267267356
7 81 -260.4395968957364
7 82 1091.9136876885104
7 83 -3493.0013221261624
7 84 815.1698875773436
7 85 159.9296915126914
7 86 -896.9273490341211
7 87 -2674.23519719189
7 88 38.69887454070005
7 89 -4484.71769994887
7 90 -671.0040743815935
7 91 4694.977372437845
7 92 -1718.895681916864
7 93 -131.54102303623196
7 94 1226.448902264594
7 95 2845.037463485066
7 96 -256.68286296204525
7 97 493.57677804281445
7 98 1061.1978154649325
7 99 -1017.3284867158504
8 0 -1212.7228590359405
8 1 674.1044483504179
8 2 215.7609258120052
8 3 2395.4172701233556
8 4 -2439.6704332305544
8 5 27.70070867344627
8 6 1833.9339738817152
8 7 -171.28204087074303
8 8 -2309.9213805231393
8 9 -302.7837625513256
8 10 -123.19868378396234
8 11 1419.982153467811
8 12 -200.0076411919984
8 13 156.20836696829068
8 14 1113.5430268086386
8 15 -313.2013301441618
8 16 642.3834922286
8 17 315.85334886877774
8 18 1496.8389210973542
8 19 -655.7864827500449
8 20 -1278.6239106658181
8 21 -1202.6641886113607
8 22 0.8090695667165164
8 23 67.75738402441584
8 24 1883.1679373299717
8 25 41.25870779620885
8 26 2086.0670701319236
8 27 1080.0428581234669
8 28 3381.2339922133524
8 29 479.44448958894236
8 30 361.4049202205992
8 31 453.31343451903933
8 32 4603.55909011053
8 33 -485.86172038646
8 34 2032.307543898038
8 35 -150.6146508111929
8 36 -814.1896926104043
8 37 2861.9732866871727
8 38 528.4776464794469
8 39 742.095684298851
8 40 134.14842062676422
8 41 3149.821200480574
8 42 -1076.3356503125128
8 43 1201.3289498101658
8 44 825.9760825505297
8 45 -1743.1390618859452
8 46 1322.3792443401196
8 47 -1339.8380462680914
8 48 3016.95048165766
8 49 -488.6188101058459
8 50 -1813.821909758231
8 51 858.0731737915855
8 52 3063.623305173062
8 53 462.02312106372085
8 54 1176.5796605900882
8 55 1411.4897502639785
8 56 -1940.0253073872784
8 57 -3013.6585435370594
8 58 72.81078035319278
8 59 916.3195462464035
8 60 22.270858386592526
8 61 -3136.3384879806786
8 62 -318.5273166434294
8 63 2203.913134535893
8 64 803.180327957076
8 65 1528.2048222260914
8 66 849.7794679564781
8 67 -547.6803045898283
8 68 -2363.952204939116
8 69 3324.316142415567
8 70 -860.8698091630157
8 71 -1658.4430860521463
8 72 -573.863409123874
8 73 -1817.6182072747033
8 74 3999.7973525067914
8 75 -2342.7897770445825
8 76 2355.8615638737924
8 77 1484.23316514748
8 78 -2362.5765719448486
8 79 -1589.0936642655643
8 80 -3464.931741278197
8 81 313.7729529272123
8 82 1212.315050980214
8 83 -207.85220359063402
8 84 1066.1722881957612
8 85 -440.681531987756
8 86 64.03041641633546
8 87 -2015.4023157522463
8 88 -217.43630169111077
8 89 -1642.3759720765356
8 90 1246.6183309118721
8 91 2710.5122900180445
8 92 1081.2519672734727
8 93 -426.42790208325016
8 94 1757.3270758529693
8 95 3627.8716023337265
8 96 2031.4201963280282
8 97 -1039.9087288919889
8 98 -2366.5447788515066
8 99 94.36233216545497
9 0 2295.1453908286876
9 1 -630.0865917801975
9 2 1838.3038932892762
9 3 -397.32280349859934
9 4 -2190.194651785585
9 5 557.6541339549341
9 6 -660.6770825169201
9 7 1359.449527418164
9 8 -1381.5595653378543
9 9 1996.63112636048
9 10 731.3771289228797
9 11 39.44783664566819
9 12 -401.09286735857376
9 13 -237.5829298442162
9 14 -1878.1598994063706
9 15 -771.431557862905
9 16 -803.1763247190086
9 17 -725.1388373581527
9 18 2710.270097298639
9 19 2157.8960438609865
9 20 -1299.9583613347368
9 21 -1139.9984604624551
9 22 715.9445307220797
9 23 1151.5987654653597
9 24 464.6341067093282
9 25 338.93282863254433
9 26 164.97783534897616
9 27 -166.39052744387607
9 28 1084.9944239896422
9 29 -2960.922681605511
9 30 -997.2332370338373
9 31 1980.2347665551595
9 32 1373.6673622780988
9 33 1585.9536876750556
9 34 -636.5622138385083
9 35 1828.735274004163
9 36 -376.45915327068064
9 37 2862.151631809391
9 38 1768.2459048621242
9 39 -1530.1748055169235
9 40 711.2991937399364
9 41 1911.066183165915
9 42 1027.8889751014835
9 43 -1873.46761253018
9 44 927.5008070318906
9 45 267.29037478119807
9 46 971.2331718328336
9 47 1727.8381635530075
9 48 2340.4007432868843
9 49 -3623.9681676426753
9 50 -3042.448174320271
9 51 830.8278839590096
9 52 -257.8544480571053
9 53 5364.530759685861
9 54 1485.2929530004942
9 55 1403.3141704636437
9 56 2620.6842504900023
9 57 -2035.7006889584547
9 58 -752.6990235665168
9 59 1004.654935551308
9 60 515.8751276961578
9 61 -729.4701228196524
9 62 -2218.321163848242
9 63 -38.42378618274029
9 64 2610.014500269963
9 65 1360.7531280216776
9 66 2581.018433138899
9 67 -167.52288469957804
9 68 -2276.6353292637336
9 69 -125.29234593480176
9 70 -614.7499859106921
9 71 325.5612529020085
9 72 97.40276673911973
9 73 777.7414583934413
9 74 780.2234588793531
9 75 -402.3516830600032
9 76 779.046778668801
9 77 1386.1789126397966
9 78 -291.8905336180762
9 79 -2425.674422364747
9 80 -318.57659637220445
9 81 -2659.7200044219617
9 82 172.20350328154552
9 83 -2044.3693150130066
9 84 1020.2808181008888
9 85 1259.7625433993578
9 86 537.5131443306027
9 87 -206.7344513872342
9 88 1546.984473015131
9 89 -3232.0729184142842
9 90 -1594.4986202502282
9 91 2653.9116449431763
9 92 -704.1827312705085
9 93 -212.2986066658442
9 94 718.9498137965643
9 95 4.4882248599850385
9 96 2424.8168795673264
9 97 -2268.6991197782763
9 98 -1001.3390161958541
9 99 2160.311856545373
10 0 140.08027944540885
10 1 3034.7023983129525
10 2 1440.1626277061364
10 3 -1112.779737437501
10 4 2342.489055058977
10 5 1078.303603544789
10 6 -120.08027024162354
10 7 1769.7233830172904
10 8 2233.6534798363264
10 9 -908.2218652132551
10 10 -894.6464538849382
10 11 -4286.672537719417
10 12 968.7807940657174
10 13 -1773.7005519945792
10 14 -2235.181221719929
10 15 -4878.402286615298
10 16 778.7627085941585
10 17 -510.3187649544612
10 18 1047.6408917868694
10 19 830.9674367999105
10 20 709.9139409259662
10 21 -636.6066165613705
10 22 836.8583515190345
10 23 -1010.6498410459425
10 24 1077.6369969196433
10 25 -1539.508927230424
10 26 2025.358778679037
10 27 -1589.5818044502512
10 28 -1115.0552099857105
10 29 -900.2053551974054
10 30 -578.0113661326344
10 31 -1110.2848868215656
10 32 2880.7126950696374
10 33 -490.4778578200568
10 34 789.6399018534355
10 35 -1652.1011405985114
10 36 -678.2309799588246
10 37 181.48892647294946
10 38 -1456.548728753437
10 39 -790.8854380422015
10 40 -186.43015206701736
10 41 -3050.613334354959
10 42 -193.4381017149276
10 43 1870.9603615603435
10 44 1203.7773352199868
10 45 -325.72379406788576
10 46 3562.6941481442145
10 47 -195.79607319605495
10 48 -3691.228304281655
10 49 635.8111946544796
10 50 2495.7256563121878
10 51 -1575.1145453580373
10 52 964.4380796729894
10 53 -674.162448512225
10 54 180.7153081513239
10 55 -719.842284617217
10 56 -2232.8394787323596
10 57 -2225.8021267517083
10 58 -4235.965420941208
10 59 -896.2433691431045
10 60 -1486.246213156904
10 61 1917.3641128033782
10 62 719.648052833398
10 63 -1155.958601765396
10 64 -1155.8067077169128
10 65 772.7559872821205
10 66 -204.34080748992557
10 67 -73.64852910518307
10 68 -490.62767684287724
10 69 -1385.1750529162362
10 70 1605.660526891299
10 71 291.8467880880259
10 72 -1069.9863178418789
10 73 -1376.6953859591565
10 74 538.3432249483806
10 75 2955.296879705226
10 76 3451.9645379618614
10 77 -1149.4073286076375
10 78 -334.61163833646435
10 79 390.94731800956976
10 80 -3317.4572591554775
10 81 -2777.8235442150926
10 82 -975.8927607885355
10 83 -3464.7054804254512
10 84 -1391.0202339960717
10 85 -327.53442016639474
10 86 837.1587399251005
10 87 -292.04731333895757
10 88 -823.8570679007853
10 89 -4340.962413347579
10 90 3517.318107138175
10 91 668.7440533450055
