100 100
1 68 -13.974604597356958
1 69 -13.794251149526092
1 70 -18.569432750495213
1 73 8.64098068827927
1 74 -44.160421148073105
1 75 11.548824586498947
1 76 19.120398822051563
1 77 -3.046513071100467
1 78 3.1097458046756463
1 79 16.74454815689172
1 80 2.5304606597449877
1 82 36.493554600825725
1 85 -22.763714648211216
1 86 0.8028084823935497
1 87 15.468528470493588
1 88 38.22287961419038
1 91 -3.945747283791627
1 92 -4.802683348470884
1 93 15.723686236864687
1 94 -2.3619299058216696
1 95 -0.4511091587391657
1 96 29.673221131460444
1 98 -1.4128345453632554
2 0 19.15765260066743
2 1 -32.66589174678278
2 2 -9.088362547412704
2 4 3.1423341217688407
2 8 4.626943120582567
2 9 2.8815186251902403
2 11 3.7798314892390152
2 13 -1.39653925261624
2 14 -16.188459923776126
2 15 11.34787844127593
2 16 -27.043840588451566
2 17 1.4249971271306447
2 18 1.3198019591663177
2 19 -9.91532072452314
2 22 5.662310399520253
2 23 -11.645489408072711
2 26 -19.318446030409298
2 27 12.992903121865352
2 28 -20.148910096983215
2 29 16.70969444716365
2 30 6.21177941565667
2 31 -35.008130297132105
2 32 -4.297676245745404
2 34 -12.245113566987582
2 35 -8.145527858175175
2 36 -5.483690207018601
2 37 -2.5080676447641954
2 38 22.921792970123448
2 41 -30.943145678742958
2 43 7.564703943360148
2 44 -2.5135316279537934
2 46 0.6099325891350151
2 47 15.730539038508338
2 48 -16.799496909901883
2 49 28.821994407038794
2 53 24.094535668917207
2 55 -32.34637750270494
2 57 -11.978725715749883
2 58 1.4609621210522954
2 60 -3.416404218110486
2 63 -3.316108765396721
2 66 -12.53262812941054
2 69 3.958439963261569
2 71 -26.692169031398542
2 72 -1.0363865674371318
2 73 10.631956690671352
2 74 1.1361141586640862
2 75 11.613808410260795
2 77 6.927089142900948
2 78 8.186219593716928
2 79 5.193609781078484
2 80 16.11405373872501
2 85 35.10549059427454
2 86 -11.677091031112274
2 87 -4.489864591093018
2 88 2.5973097406072663
2 89 -11.292551930297169
2 90 0.12445800558127351
2 91 -26.989053486454125
2 92 4.876288440105369
2 96 -11.028647229099379
2 97 -3.172357074665273
2 99 6.0325143546312106
3 1 -11.37248399819401
3 2 -9.894392415372208
3 4 7.904143515684549
3 6 -19.35545798127382
3 7 -3.6011937137450847
3 8 -31.503771391460656
3 9 12.403180100212788
3 10 -6.886007369248512
3 11 -4.478808370269628
3 12 8.857726240780277
3 13 -21.64559238172543
3 14 1.4276739150562294
3 15 -5.017186669301333
3 16 5.117732856260713
3 17 -10.138038117243557
3 18 16.08441131749713
3 22 -7.558356296838204
3 24 3.0941073840681814
3 27 -1.5005013012147674
3 28 8.612350942450313
3 29 -12.00499092981687
3 30 5.363539269682391
3 31 -9.377050991352693
3 32 -4.369585095783913
3 34 -3.225535936329131
3 35 6.376317720605663
3 36 -4.506200165030818
3 37 4.839919804447788
3 38 -7.104229588204239
3 39 7.308932054915752
3 40 38.961624474033464
3 41 -6.499899134258903
3 42 -27.081882133739953
3 43 12.981229009942863
3 45 -27.549361545307665
3 47 -15.47961709869351
3 48 -1.7022131492563872
3 49 -13.533152264362982
3 50 -9.291864926918048
3 51 10.496627083812967
3 52 3.900443544920606
3 53 -9.851947781986437
3 54 -14.9296337415443
3 56 -20.295238176423897
3 57 -11.734282704259796
3 58 -0.6946753933012819
3 60 -10.4334363929846
3 61 -23.072074351047497
3 62 18.4679101717642
3 63 15.209108835533598
3 64 19.238342772302467
3 65 -14.657324509560697
3 66 24.58348835234642
3 67 10.798258787738018
3 69 7.814925047323858
3 70 2.4926547393018907
3 72 16.38106981007389
3 73 12.23434763307695
3 74 17.744612717873565
3 75 -36.0752998981149
3 76 -16.673178970784335
3 77 -4.930444507113472
3 78 -4.217766634962183
3 79 -25.355482264544
3 81 -16.344269419436635
3 82 -2.4634603329970357
3 83 17.584238179103977
3 84 0.7855305629408079
3 85 6.935302891497275
3 87 -1.9084504907521644
3 88 -20.264462409987935
3 89 0.12681285769443973
3 90 7.111990363552982
3 91 1.5935717657817299
3 92 1.379656016386726
3 94 18.554038695885772
3 95 -27.059391292631087
3 96 -6.1945250994302405
3 97 39.5622633747357
3 98 -13.260316797645581
4 2 17.616064406479722
4 3 -13.71109827435858
4 5 14.204582885275387
4 6 -11.783546723170499
4 9 -13.185999751682909
4 10 -3.5412263659834347
4 11 -10.241049659350837
4 13 -10.541104257171092
4 14 2.5909847251672593
4 15 40.3086205394775
4 16 -8.3496175601023
4 18 -18.007181401593815
4 21 -0.3746796923060729
4 22 -5.768518862396621
4 23 -10.529216649104276
4 28 -1.3817942852393212
4 29 13.30088072036008
4 31 -30.46757580933604
4 32 -1.0650145927794048
4 33 5.1264613208600345
4 34 -7.993300719017063
4 37 -13.203635354727966
4 39 4.522882257914591
4 40 5.611772868169345
4 41 -5.006691727715642
4 42 22.93643373364697
4 46 -1.5973261631554456
4 47 3.4179820249291115
4 48 -6.856219265075867
4 49 3.5526510835359084
4 51 4.500068708135491
4 56 2.432512944689994
4 58 5.1693236412306485
4 59 3.7441900975694025
4 61 -1.2308355471416226
4 63 7.2076258792276455
4 65 21.529173831588295
4 66 10.550039666309644
4 70 24.520333993898195
4 72 1.6489273653760077
4 75 0.3215523840330485
4 76 -12.024804456711088
4 77 2.4594019630183674
4 79 16.009048307974627
4 80 28.266441990753616
4 81 -1.0735037942873082
4 82 19.018292360241603
4 84 -4.205059241311193
4 85 14.27858963484546
4 86 -35.33338457594991
4 87 -23.130007423555117
4 88 21.934163547028763
4 89 1.6797200842241362
4 91 -6.047623668890553
4 92 -4.458814796010947
4 94 18.870539889085943
4 95 14.261924501690517
4 97 -10.21450125935526
4 98 -3.247486016627076
4 99 15.18161931526564
5 1 -6.697309806661687
5 2 -0.3990611011323463
5 3 -6.6190217072730055
5 4 -12.395104339544462
5 5 11.001996226322767
5 6 9.049829060995236
5 7 -0.7301643354950573
5 8 7.156645273518462
5 10 -8.748999897250473
5 12 6.876297837031871
5 14 12.66679331838905
5 15 -8.39852024923016
5 16 -0.13501352469106115
5 17 -15.863018125006377
5 20 3.5750567124017305
5 21 3.1877776466081196
5 24 -6.857003726938975
5 25 12.17824388938926
5 26 0.002614268567836514
5 27 4.534748395225309
5 28 2.914448478650765
5 29 -33.78667896397166
5 30 38.5416137845247
5 31 10.725591316890306
5 32 -15.38523210206275
5 33 -6.26185415062442
5 34 9.765996072268042
5 35 -7.05382199722094
5 36 -15.93879927200261
5 39 -12.533132673615606
5 41 -1.9351145613592107
5 42 32.69097295357568
5 43 23.18263415131451
5 44 -6.49942659165957
5 45 18.588517176377575
5 46 16.566954815663088
5 47 -15.301179808570799
5 48 -24.782341816303475
5 50 8.382011267651093
5 52 -11.106023691357201
5 53 -18.45529760470337
5 54 -7.2025745568503226
5 56 -2.344347396300831
5 57 37.25160099142959
5 58 2.996382867585858
5 59 -4.922941897585744
5 60 -9.795907573137574
5 61 -21.56989444680491
5 63 -5.5697417461701635
5 64 -5.494486244854583
5 66 -1.202412484558509
5 67 -4.238398095087115
5 68 -10.479786263038436
5 70 16.060709446696862
5 71 -6.606714688108868
5 72 2.1971223092663363
5 74 1.331904116223749
5 76 3.780996271740193
5 77 3.437642545966182
5 78 0.0001188504551723871
5 79 -23.037491384508396
5 82 -19.539067907078717
5 83 2.226076456902856
5 85 -4.085738183279281
5 86 -4.612557632317623
5 88 -7.415235171830929
5 89 -2.1130622142875444
5 90 7.417592723211138
5 92 16.398456763469515
5 93 7.3004021925760165
5 94 -3.605343877496807
5 95 -9.47319205516331
5 98 -15.391581894626507
5 99 -21.163927435855978
6 0 3.195424718372872
6 1 3.536867917806338
6 2 -10.396726693422396
6 4 30.398298125611035
6 7 19.716308553520886
6 8 -5.235375790331771
6 9 37.89696688354202
6 10 4.725749968966593
6 11 16.57395757468806
6 12 -4.896846596306668
6 13 -9.57100466247944
6 15 -2.6850690754207496
6 16 -11.863544324862975
6 17 7.285712564693776
6 18 25.017675285584865
6 20 1.900394159928345
6 26 -3.2306501279823263
6 27 5.421973237694326
6 28 8.86980319831659
6 29 3.9575534797120477
6 32 -8.913191502689415
6 33 25.531349835646395
6 34 -24.94450534281827
6 36 20.95507217864799
6 38 -4.411794376544889
6 39 6.4154966222969625
6 40 18.35872282805784
6 42 -26.16531141127877
6 43 -7.4393064299394585
6 45 5.185817034103044
6 46 8.507601504969848
6 48 2.5682203289823056
6 49 -11.705354549919276
6 51 16.236629922576395
6 52 39.43475526889035
6 54 -8.572408491892151
6 57 7.505554821314665
6 58 0.5504396613807699
6 59 2.6275336002972964
6 60 8.925095410546465
6 62 -4.289411699459467
6 63 1.6336081698719098
6 64 -17.85366295732371
6 65 16.214838231034822
6 66 13.386843179429183
6 67 2.127246124178605
6 68 9.40311307259214
6 69 3.0344254437206395
6 71 -4.17293740405535
6 73 9.91158674027883
6 75 1.9942670448896458
6 76 15.896523263634883
6 77 -8.837475108865029
6 78 1.0121413057315567
6 80 -6.234523529144101
6 81 1.3139780828120053
6 82 -0.6641624176497599
6 83 -6.477345391495537
6 84 -10.964632201875947
6 85 -5.53081007914653
6 86 6.750593348268716
6 87 6.451511627087354
6 88 12.013358333757754
6 90 4.958948097558496
6 91 3.8019462830506163
6 92 1.2649343427703694
6 93 12.704426519983777
6 94 27.549875060720705
6 95 34.13104543133069
6 97 -14.073585761868841
6 98 -31.795424261975867
6 99 29.052008690956526
7 1 2.3533702998020942
7 3 -6.410272136878785
7 4 -8.971361316470956
7 5 2.6848233161393296
7 6 8.606777050916683
7 7 20.883365073388006
7 8 10.307990311760921
7 9 -29.86590174792542
7 10 3.0834052764874835
7 11 -9.076922017964446
7 13 2.1615869652266424
7 14 -4.151562871374873
7 16 16.013740217663297
7 18 -13.773612839919888
7 19 6.332777371408155
7 20 6.4271707548673715
7 21 29.049201963047537
7 24 15.368148887715416
7 25 34.27205064910795
7 26 9.843013882474402
7 29 -16.569232495936053
7 30 -5.453046108351362
7 31 14.202130111565102
7 32 -21.064484387847184
7 33 8.881500616790717
7 34 26.391232660074422
7 35 -1.7233930742087389
7 37 -2.1960501445415486
7 39 -14.17629961869497
7 40 1.2132814961123686
7 42 23.10303751042393
7 43 5.82038587091348
7 44 -16.13560396665613
7 46 -15.118721218124062
7 47 -8.315020209796952
7 49 -0.9248858296229807
7 50 -9.911356495916543
7 51 18.21057501135253
7 53 15.946974402924686
7 56 4.917065438801208
7 57 -0.12777587958003395
7 59 -9.608010285347662
7 60 22.48738099290038
7 61 9.22696876874369
7 62 -7.505310286909717
7 63 -6.666738468759465
7 64 -21.89566442776553
7 66 -12.725230236497879
7 67 -3.462568135236896
7 69 -4.176576429979022
7 70 7.443558855533803
7 71 14.618193019186352
7 73 8.128913668843277
7 76 8.700147392123153
7 78 -17.228149191424865
7 79 -7.2325726036479345
7 80 5.481154685055572
7 81 -11.097015910003051
7 82 -16.2617478701045
7 84 6.89896643866299
7 86 -19.076831036125398
7 87 26.407844532325033
7 88 0.33061838397709675
7 89 -1.8827286058471462
7 90 -8.784541531594732
7 91 13.597669635132062
7 92 0.07443654999901249
7 94 -1.8207844279592478
7 95 -13.734663472635503
7 96 -5.741865787125983
7 97 21.168736408528495
7 99 23.219571257994183
8 1 -27.145488989584507
8 2 1.8329880198876078
8 4 12.7899658883837
8 6 -3.9948029354502648
8 8 -11.48612690189486
8 9 -8.119566576880645
8 10 -7.131399159321636
8 11 -19.521121006914495
8 12 2.5981515824103227
8 16 2.8823736944979546
8 18 0.7253378536006514
8 20 4.926891706774525
8 23 -22.061572225932448
8 27 6.151058019554076
8 28 19.446000179934696
8 30 -8.02606457561869
8 31 -7.533381227749124
8 32 28.25736038097417
8 33 -18.1073001139844
8 36 10.587600617158284
8 37 -3.4985624937939352
8 39 4.907502022581324
8 41 -10.66237320088088
8 42 7.318129085030453
8 43 -10.821943402695696
8 45 19.977963373018504
8 47 24.607402222458685
8 49 -14.806332253844914
8 51 4.721260855024264
8 52 0.17865262942887858
8 53 8.976006212308489
8 54 3.7377044963329342
8 57 11.176506901451058
8 58 4.885456772463115
8 59 -12.960117245187739
8 60 -3.763915277071679
8 62 -11.321329977591036
8 63 -7.632765014957281
8 64 7.327435955719437
8 65 11.461296687140957
8 67 17.849107143387705
8 68 -14.078156268527549
8 69 24.81372144991844
8 71 0.15133868488231417
8 72 -2.4676179258206217
8 73 -7.358619685379789
8 75 -12.284969640010234
8 76 -0.0645786019231743
8 77 -10.530295467437854
8 78 -22.032947652371078
8 79 0.04471597767911276
8 80 -30.41420255859799
8 81 10.564791299340953
8 82 1.5249107190582758
8 83 7.740715635183882
8 84 -15.649721668493067
8 85 -3.0566285727163285
8 86 2.1052009155478553
8 87 -8.404429163139735
8 89 -4.506193542856278
8 90 25.830200751870482
8 91 7.486704852984037
8 93 6.206673722612808
8 94 13.101751135159397
8 95 7.844248230517933
8 96 27.345541866766904
8 99 -23.43059579745432
9 0 -9.42301751396197
9 1 20.10424698208029
9 3 19.210094254370368
9 5 1.1803701287183104
9 6 1.3939779434804938
9 7 11.510779268383196
9 8 24.263622226533364
9 9 1.201164044300141
9 10 -16.458874200774044
9 12 0.18980210366180075
9 13 -30.619912251665127
9 15 -6.974539294901442
9 16 15.428717383805692
9 18 -26.44055387247836
9 21 -4.452476365223118
9 24 12.188659608744581
9 29 1.056045732003255
9 30 0.1492342440947603
9 32 33.983431198782874
9 34 -29.057289393141218
9 35 4.527432993687657
9 36 -24.24347172292156
9 37 3.205400760557759
9 39 7.794552639855429
9 40 0.46887659560427797
9 42 27.72265013337044
9 43 -27.066907375771773
9 44 4.691695436258613
9 46 11.224106754036923
9 47 7.272703830126308
9 48 1.5377266605569924
9 51 -7.985899693115811
9 55 5.954940903958132
9 56 -0.48448237967786
9 57 -33.90694632712017
9 58 -17.120856472475893
9 59 -36.469355744601444
9 60 9.577441888331471
9 62 0.9006936640440565
9 63 -6.326860831908332
9 64 -4.8790292032821965
9 66 -6.05414165099567
9 67 -5.129492874338707
9 68 7.715540859676535
9 69 -23.00437788401069
9 71 26.127103025890413
9 72 -13.647125941034238
9 73 -13.339083355004353
9 75 12.750002353374823
9 76 16.865892358743935
9 77 10.266561324431875
9 79 -11.378696535104856
9 80 -4.8975674508284825
9 81 -0.7000960878071962
9 82 -27.963843307426355
9 83 -8.447119679145274
9 86 -9.985185635997846
9 88 -12.79563663818293
9 89 -5.861573823715193
9 90 -15.520312068978225
9 91 11.951620560110495
9 92 -4.07680089670664
9 96 7.673059526712524
9 97 -14.302938516981488
10 0 -9.594033528407566
10 1 4.82391189063529
10 2 0.4496961265902137
10 3 -4.944310296774504
10 4 1.399930139055607
10 5 -11.887613423359845
10 6 8.68999586040346
10 7 3.792126350793943
10 8 -15.872069284613843
10 10 6.3578251289164704
10 11 -2.307931769387476
10 12 3.0185100848808135
10 13 -17.190670055658245
10 14 -20.37584442501326
10 15 9.795455666301823
10 16 -15.044609659614688
10 18 13.584559190895703
10 19 -5.544910133754916
10 20 -8.226154930139055
10 23 -15.44731273510874
10 24 -22.41148476064366
10 26 1.0405714640373072
10 27 -9.120698761176893
10 28 -0.48224789155694203
10 29 -11.43951320140947
10 33 -2.9781316847380013
10 36 14.669921205636829
10 38 4.2152310231575365
10 40 15.93388558595726
10 41 -5.353841542883825
10 42 8.110787343027814
10 43 12.364576868378649
10 44 5.110873956598299
10 46 3.2803445667070728
10 48 -13.267048152062404
10 49 9.34814867689431
10 50 -7.518730182772469
10 51 3.6270186359316865
10 52 8.961098574972745
10 54 -9.705170996358746
10 55 -6.486618370478261
10 56 -1.74393674786598
10 57 -2.7497368783493874
10 58 -19.716471041888184
10 59 9.545625764918588
10 61 5.358327473424002
10 62 -8.156471327160716
10 63 10.390012622020434
10 64 -8.65847746436205
10 66 -3.3407661990786517
10 68 19.889370948273676
10 69 19.652682717793144
10 72 -11.533757674174375
10 73 -0.7541885557644992
10 74 16.108733427314544
10 75 -7.253658986928832
10 76 6.263605461944369
10 77 13.466218115697572
10 78 -24.67574186301572
10 79 -20.11597058454033
10 81 -43.48348698641834
10 82 20.141774989668182
10 83 -10.128061264927538
10 84 -37.34188134352996
10 86 -11.463821833626735
10 88 -10.210573424320113
10 90 -13.730369346239737
10 91 -0.43026844856696567
10 92 -1.7121352106700032
10 93 10.615709938109925
10 94 6.161916506493056
10 96 13.130913908878053
10 97 3.1992855014330055
11 0 2.7018875149681647
11 2 -1.1225085135438688
11 3 31.306628143811587
11 4 12.340407396378872
11 5 -17.346309139739212
11 6 -19.061121806771737
11 7 14.532403231756136
11 8 -37.17136214645589
11 9 6.744482973642058
11 10 15.064671224803545
11 11 0.28781751045938897
11 12 -20.07505812335447
11 14 20.767618816192368
11 17 -2.647219023781509
11 19 -23.192762996482205
11 21 6.712730986998812
11 24 8.627880035280766
11 26 -8.555242139664985
11 28 -11.945213479889858
11 29 -3.0809923802319443
11 30 9.04149022230798
11 31 -6.5186141204985315
11 33 -22.460823950076364
11 34 5.678034631941424
11 35 8.525152562040335
11 37 -18.292461966673926
11 38 -12.978971330042288
11 40 -30.91530352599237
11 41 28.618730246472943
11 43 -4.329704733383301
11 44 -7.992052396657399
11 45 2.12971514148736
11 46 11.256077955712446
11 47 -0.33658421323397
11 48 3.6033053203573346
11 50 21.639640273491594
11 51 -2.962321959656989
11 52 -13.69919776275243
11 53 -1.0826376305884484
11 56 15.780335552754982
11 57 -2.8407181496713165
11 58 -11.316703860298015
11 62 -8.542738812993385
11 63 1.4356174591615545
11 64 18.31396398221008
11 66 -20.629403382584048
11 67 -15.566102252852756
11 68 2.4236559087171545
11 69 -2.0350122579174537
11 73 23.953092092737553
11 75 -2.6690249108874116
11 76 6.9264102649202295
11 77 1.3595592721853018
11 78 -21.68982443659476
11 80 -19.27650773476789
11 81 -24.43353879716907
11 82 -4.318860648780161
11 84 23.99936625504559
11 85 16.671603041130663
11 87 -19.881904212317842
11 88 -2.72646379200363
11 89 16.204759273507122
11 91 -31.60003002802878
11 92 -24.181868019973916
11 93 5.804463155199911
11 94 21.607941018732326
11 95 -18.084573340807903
11 97 -9.699618673995449
11 98 -3.5292419854909736
11 99 -4.570587516198359
12 0 -6.520176754863664
12 2 -2.8070436408618193
12 3 -8.148406826314169
12 4 11.151411567505404
12 5 1.4723674292219209
12 6 -2.4687635380811357
12 12 28.763487030664958
12 13 3.808859624192643
12 14 -15.0533654923719
12 15 10.944771134960067
12 17 -25.312715796478958
12 19 11.51060675218372
12 20 -15.885130348514116
12 22 4.075374383888484
12 23 -6.143880254683033
12 27 3.649931714747389
12 28 -7.3581196272145535
12 30 17.458875352421277
12 31 -5.957505842904509
12 32 9.688922228932194
12 34 3.5634996326707338
12 35 27.02902241410186
12 38 -8.209157510487621
12 39 -17.912841996036086
12 41 -7.694071351383222
12 42 -3.9902752564275286
12 44 0.563731653208672
12 45 15.860959486513948
12 46 4.372044835919078
12 47 -1.7773914651642964
12 48 -19.666179773434134
12 49 -2.247946214110704
12 50 26.894037014075337
12 51 -19.55042673001445
12 52 -1.7954885953173532
12 53 -8.686672845511485
12 54 35.39892406875444
12 55 -3.066610215593156
12 56 28.30546650219698
12 57 -20.090369993075452
12 58 0.07933328505943471
12 60 12.4008663926633
12 61 10.052205933852738
12 62 -5.34590646072174
12 63 3.3878802666211567
12 64 24.71171730253776
12 65 14.047966219439605
12 66 40.53023457839664
12 67 -8.184867151965665
12 68 -22.63072242862446
12 69 -21.769681466736827
12 70 -11.2022914333087
12 71 15.362987638864139
12 72 19.502573349049317
12 75 -5.8422833211897425
12 76 -25.107270890164205
12 77 -0.9309759370713985
12 78 -8.106838204865596
12 79 25.96033535027185
12 80 -0.7564882679506766
12 82 -10.99554464912415
12 84 -38.483631697253934
12 85 -10.471310355884961
12 86 -4.502273797713089
12 87 5.065727848247155
12 88 19.663937275153277
12 90 -4.859916980397124
12 91 23.68952201340842
12 92 25.7493021060299
12 94 -15.22469068171192
12 95 -14.508825342966006
12 97 -3.5835246228957542
12 98 -2.8465880653761095
12 99 16.98148599726523
13 0 -2.500622417379427
13 1 -11.481818547956676
13 2 -11.443940026950354
13 3 0.8352481743487593
13 4 -19.295444186412013
13 5 12.220189791138742
13 6 20.430216918613038
13 7 -14.939794535068122
13 8 -1.7184741401917065
13 9 30.65170383146627
13 10 -13.849487365070708
13 11 -11.680474512418906
13 14 8.834951216096991
13 15 0.7626212597891535
13 18 11.478466242154305
13 19 -19.263585691670176
13 20 -1.7057514812687702
13 21 9.770910024478617
13 22 6.950660074623404
13 23 -14.422285319247361
13 24 -3.368404809666483
13 25 -11.885232857001643
13 33 15.157867133764912
13 34 -3.960851801871118
13 35 -10.93589613355524
13 36 -16.61070271790675
13 39 2.888616957637907
13 41 7.665580170403702
13 42 -9.967685615421814
13 44 -3.548402284195714
13 45 -14.236838857859029
13 46 -1.7561791689936601
13 48 11.97195324450589
13 49 -17.231259913683424
13 50 -8.125472237515766
13 52 38.87187852927665
13 53 14.269169922638735
13 54 -12.501943236661463
13 55 3.409343077782981
13 56 -11.931131050321254
13 57 8.623196398351638
13 58 14.628005685139943
13 59 -10.874575761883607
13 60 11.939179097164509
13 61 -11.595266195461447
13 62 -8.65454462936658
13 64 15.90888200253412
13 66 0.6772982146803973
13 67 -5.522949053333812
13 68 24.168702496170976
13 69 -0.7909122470499035
13 70 -24.38798005322213
13 71 22.74764963426754
13 72 24.07188730731768
13 73 -16.844073754671015
13 74 -0.11395760889027412
13 75 11.494798735922584
13 76 -11.834959986506489
13 77 35.29281867383715
13 78 -4.181663204756861
13 80 26.32407714220875
13 81 0.2668016219088193
13 83 6.073888771342701
13 84 -19.021979826539024
13 86 -21.124694035651668
13 87 -23.61325159195293
13 88 33.27169986684311
13 89 -5.515607083462351
13 90 -4.197818526334407
13 91 -18.590607500174528
13 92 0.27523958331522397
13 93 15.647940248305636
13 94 11.582251876336432
13 95 -22.094973881974816
13 97 12.615748222635334
13 98 2.82024092526132
13 99 17.088455035956212
14 1 -8.49053524618191
14 2 -18.251269893089052
14 3 -8.962067445761813
14 4 -6.847402881881912
14 5 -3.6230378773848857
14 6 -6.0694493716267015
14 7 -15.217789689984407
14 11 -3.9877743558975967
14 13 11.850404200080504
14 14 3.0881320347396977
14 15 -9.765481571583688
14 16 -4.740847321617236
14 18 16.15834421579577
14 20 -13.12913158798299
14 21 -22.637335600707733
14 22 -12.228598641749619
14 23 17.644483290203077
14 24 17.92166306918277
14 25 -0.7773784296080413
14 26 9.044670066235907
14 27 -23.136865071723296
14 28 -7.400853661093524
14 29 3.7639684087737284
14 30 25.734085706021794
14 33 2.685413035944345
14 34 33.12549346989914
14 37 -13.736009778740865
14 39 -2.1905481872018946
14 40 14.939060043932649
14 41 -18.88153967893347
14 42 -0.6413797054351753
14 43 9.913674107031351
14 44 22.31955723101488
14 45 -10.290455972079169
14 48 -6.141740035640346
14 49 12.104182359511567
14 50 18.507485059616588
14 51 -23.294906363452956
14 52 19.67061266002375
14 53 2.5977516146941237
14 54 2.5208014247202324
14 55 -11.560269231101854
14 57 0.5170474387180651
14 58 -19.977919261470138
14 59 26.54311605606356
14 60 3.4552536596778864
14 61 4.427158597164515
14 62 1.9885545836935905
14 63 2.7661101487783037
14 64 -8.316925355390568
14 65 -11.505023389903965
14 67 3.4820641191779846
14 68 -11.61662948255795
14 70 -11.550496920495291
14 71 8.78991612473385
14 72 -29.91271534921925
14 73 26.835899013411726
14 74 10.33898872140396
14 75 12.570423538393264
14 77 -27.593824464004797
14 79 35.141595869782684
14 80 4.744517948555222
14 81 -5.710917967688628
14 83 -18.635110988935278
14 85 11.895447709556283
14 86 6.337521410628496
14 87 -5.741003797815878
14 88 -6.12896567614672
14 89 -37.715414312413806
14 90 -25.460315392831436
14 91 8.953873870846378
14 92 6.6051867390844565
14 95 12.285360308623483
14 96 14.65626169916118
14 97 -6.604267847324816
14 98 -18.037315115184516
14 99 28.336320896528672
15 0 -10.455416469084176
15 1 1.982311013332743
15 2 -7.915719673642835
15 4 1.9742806764816874
15 5 -7.463130016399989
15 7 -22.794418674493087
15 9 6.359458701029636
15 10 29.79121262610851
15 11 20.047643511814186
15 13 -8.8900814187039
15 16 -24.42415090770529
15 18 12.349099806264682
15 22 -0.28855305925935304
15 24 12.72640688158663
15 25 2.2983263961840605
15 28 15.234744098352692
15 29 1.2426878250225437
15 30 -18.98326992478596
15 31 5.106985882679679
15 32 -27.193927481089204
15 34 14.285468007934554
15 35 4.266949953181726
15 37 -15.685227336162193
15 39 -0.3256588111606794
15 40 -1.2353436943271785
15 41 -39.845133621153536
15 42 -0.7138256643985242
15 44 -10.222476575766015
15 47 -10.089126218974336
15 48 4.103002118881986
15 49 12.24755007297657
15 52 31.65533760009812
15 53 19.396389318209582
15 54 11.750986860669594
15 56 9.284160576022963
15 57 -5.415337708599246
15 58 -16.10098894928831
15 59 -27.188787135741677
15 61 -11.424879282251945
15 62 -3.680608861621389
15 67 -11.694838516839166
15 68 3.396285041381295
