100 100
13 12 7.279669694730742
13 13 -12.29139491738795
13 14 1.0597317302970064
13 15 9.49472373835197
13 16 -32.73377176784913
13 18 -0.7807658579894735
13 20 0.7262064663972508
13 21 19.126099411789582
13 23 21.621730762172284
13 24 32.13284805991386
13 25 0.35661756041700393
13 26 -10.780277458574538
13 27 9.484158630510336
13 29 -18.489148091458134
13 30 -14.39501875275287
13 33 -23.590044670048645
13 34 8.209382537890004
13 35 -16.287807540413656
13 36 10.863979086793625
13 38 -9.116565094398673
13 39 -6.270978891519545
13 40 19.073238324148033
13 41 19.294100350868344
13 42 11.996043472516845
13 43 7.935359240293951
13 44 -9.629931486579565
13 45 -15.87269665761453
13 46 25.977902799243445
13 47 0.17081831646434387
13 49 -20.768030222933394
13 51 -5.873308355874751
13 54 22.3576366033098
13 55 9.765715899082632
13 57 0.8874755730110065
13 58 1.2456593994777816
13 59 -41.48636985555988
13 62 -16.49954205545385
13 64 -6.314005339270514
13 65 -17.84111866040093
13 66 -9.613795031283573
13 68 -9.188448777697728
13 69 9.213026801739742
13 70 3.406767961556571
13 71 -12.337244291776114
13 72 9.209703050094692
13 73 -6.483412770304597
13 74 27.446050224039666
13 75 15.61806647791865
13 76 -0.4029567389263574
13 77 5.4836008630004205
13 78 -3.199674283990565
13 81 -5.303509606650695
13 82 12.00731905307714
13 83 -3.8980569752692036
13 86 22.841072858819697
13 87 8.116085553242959
13 88 12.17012270156641
13 89 -12.381666598939994
13 92 7.106756383082819
13 93 -6.418309288304185
13 94 -5.749693132144889
13 96 3.326244372048933
13 98 20.083942212769262
14 0 -3.986875435086067
14 1 4.137144632174026
14 2 1.4743972767590847
14 3 3.39880694955311
14 5 -12.979743507597053
14 6 3.9484734001811974
14 9 -28.98776659878271
14 10 -0.2252493557824157
14 11 -16.764709572311187
14 12 4.113148766390137
14 13 -26.33084349747099
14 14 5.099607866724071
14 15 9.867978674487858
14 17 14.528662854502818
14 18 -4.098224074026496
14 21 22.404606333212097
14 22 17.30032057150585
14 23 6.31101318263496
14 24 -15.644803668444892
14 25 14.693199969060698
14 26 7.492764254398478
14 27 -0.4664881887400234
14 28 -11.109064260067804
14 29 -12.840263302167505
14 30 4.423168939674184
14 31 -7.152134399332655
14 32 -4.762617908822961
14 33 16.457505385180518
14 35 7.590496312059882
14 37 -1.3428667544622255
14 40 14.83897243437135
14 41 13.171717607241694
14 42 -11.433199069586115
14 43 -4.289838338445807
14 45 20.209759491720376
14 46 20.645047954823184
14 47 -6.4751864766624285
14 48 1.143185233178286
14 49 -30.707127437466262
14 50 4.438873630846336
14 51 2.654653200717007
14 52 -11.081112210257217
14 53 14.226726830275643
14 55 23.308596257637657
14 57 23.964463293875983
14 58 9.065149814052097
14 61 -8.072630583206163
14 62 16.319657338726206
14 63 16.438282258325106
14 64 7.438992557152932
14 66 -2.1772780879106635
14 68 14.089772841837366
14 70 5.073265497957011
14 71 -0.15055078280986417
14 72 -4.9905509827975365
14 75 -4.462190404656887
14 76 -2.852570069288291
14 77 3.0154078974188865
14 78 -9.851455582147597
14 79 29.284726979629866
14 81 3.854081470810871
14 83 13.111719013056163
14 84 -4.195983625997898
14 85 9.343119688408086
14 86 23.974079469259713
14 87 -18.75337064845565
14 91 -8.32738030052685
14 93 9.046230165309106
14 94 -18.53727972136718
14 96 -25.217397950906353
14 97 -12.13157525607448
14 98 -4.766536356415963
14 99 23.61221654651111
15 0 3.4496575508877827
15 1 7.8624300011368895
15 2 -4.859102415051295
15 4 -18.06309165044936
15 6 -31.08101287624885
15 9 -5.425544559859036
15 10 -29.44911950970769
15 11 39.12544308056581
15 12 -3.7058991809892206
15 13 8.884847421510482
15 16 -1.6478554277455186
15 17 23.269102296803798
15 19 0.26909632222217034
15 20 25.28814232604992
15 22 -19.450977603663816
15 24 -16.392285512798754
15 25 -4.096240541269991
15 26 8.383319253449873
15 27 0.7142516988860682
15 28 -11.769166415529849
15 29 13.413585215103925
15 30 20.50198477114378
15 31 -5.943888961193458
15 32 0.1613682847876974
15 33 3.1055199665867304
15 35 -6.815962908344869
15 37 13.229130362768679
15 40 31.607089432656505
15 43 -25.645228241261186
15 44 10.26858313837954
15 45 27.318217942854474
15 46 -12.01155510547096
15 47 -4.41211679720682
15 48 4.224301436936499
15 49 9.866770981008665
15 51 -17.166275070810194
15 53 12.12240661181195
15 54 3.9206407441960565
15 55 -26.765389950580058
15 58 -33.70179630772954
15 59 -30.399030619614926
15 63 1.7923165577423597
15 64 9.05345283856666
15 65 7.093724729154824
15 67 4.725653763881423
15 70 -16.539894957099417
15 72 18.76511275494659
15 73 -9.051465977743465
15 74 2.2690053870084363
15 75 1.3049273298597628
15 76 -17.683626411034716
15 77 -12.582113708834282
15 78 11.004317512789434
15 80 2.521582508161297
